Number Passengers,airport_1,airport_2,start_lat,start_lon,end_lat,end_lon,Year
25068,MT,PA,-12.64,-55.42,-5.53,-52.29,2018
23,MT,PB,-12.64,-55.42,-7.06,-35.55,2018
19043,MT,PE,-12.64,-55.42,-8.28,-35.07,2018
24,MT,PI,-12.64,-55.42,-8.28,-43.68,2018
94945,MT,PR,-12.64,-55.42,-24.89,-51.55,2018
10161,MT,RJ,-12.64,-55.42,-22.84,-43.15,2018
19,MT,RN,-12.64,-55.42,-5.22,-36.52,2018
240809,MT,RO,-12.64,-55.42,-11.22,-62.8,2018
22401,MT,RS,-12.64,-55.42,-30.01,-51.22,2018
20,MT,SE,-12.64,-55.42,-10.9,-37.07,2018
1439499,MT,SP,-12.64,-55.42,-23.55,-46.64,2018
141460,PA,PE,-5.53,-52.29,-8.28,-35.07,2018
11269,PA,PI,-5.53,-52.29,-8.28,-43.68,2018
238952,PA,RJ,-5.53,-52.29,-22.84,-43.15,2018
1038,PA,RO,-5.53,-52.29,-11.22,-62.8,2018
613192,PA,SP,-5.53,-52.29,-23.55,-46.64,2018
120043,PB,PE,-7.06,-35.55,-8.28,-35.07,2018
4,PB,PR,-7.06,-35.55,-24.89,-51.55,2018
407849,PB,RJ,-7.06,-35.55,-22.84,-43.15,2018
55,PB,SE,-7.06,-35.55,-10.9,-37.07,2018
636878,PB,SP,-7.06,-35.55,-23.55,-46.64,2018
112708,PE,PI,-8.28,-35.07,-8.28,-43.68,2018
50901,PE,PR,-8.28,-35.07,-24.89,-51.55,2018
787199,PE,RJ,-8.28,-35.07,-22.84,-43.15,2018
185239,PE,RN,-8.28,-35.07,-5.22,-36.52,2018
260,PE,RO,-8.28,-35.07,-11.22,-62.8,2018
29031,PE,RS,-8.28,-35.07,-30.01,-51.22,2018
18,PE,SC,-8.28,-35.07,-27.33,-49.44,2018
123905,PE,SE,-8.28,-35.07,-10.9,-37.07,2018
3198820,PE,SP,-8.28,-35.07,-23.55,-46.64,2018
15398,PI,RJ,-8.28,-43.68,-22.84,-43.15,2018
344982,PI,SP,-8.28,-43.68,-23.55,-46.64,2018
1297342,PR,RJ,-24.89,-51.55,-22.84,-43.15,2018
2876,PR,RN,-24.89,-51.55,-5.22,-36.52,2018
546072,PR,RS,-24.89,-51.55,-30.01,-51.22,2018
14188,PR,SC,-24.89,-51.55,-27.33,-49.44,2018
542,PR,SE,-24.89,-51.55,-10.9,-37.07,2018
6104699,PR,SP,-24.89,-51.55,-23.55,-46.64,2018
245,PR,TO,-24.89,-51.55,-10.25,-48.25,2018
401974,RJ,RN,-22.84,-43.15,-5.22,-36.52,2018
26,RJ,RO,-22.84,-43.15,-11.22,-62.8,2018
3879,RJ,RR,-22.84,-43.15,1.89,-61.22,2018
1153324,RJ,RS,-22.84,-43.15,-30.01,-51.22,2018
659473,RJ,SC,-22.84,-43.15,-27.33,-49.44,2018
177504,RJ,SE,-22.84,-43.15,-10.9,-37.07,2018
7993867,RJ,SP,-22.84,-43.15,-23.55,-46.64,2018
3699,RJ,TO,-22.84,-43.15,-10.25,-48.25,2018
1029,RN,RS,-5.22,-36.52,-30.01,-51.22,2018
1004164,RN,SP,-5.22,-36.52,-23.55,-46.64,2018
72,RO,RR,-11.22,-62.8,1.89,-61.22,2018
108106,RO,SP,-11.22,-62.8,-23.55,-46.64,2018
22784,RR,SP,1.89,-61.22,-23.55,-46.64,2018
379979,RS,SC,-30.01,-51.22,-27.33,-49.44,2018
4824882,RS,SP,-30.01,-51.22,-23.55,-46.64,2018
4716120,SC,SP,-27.33,-49.44,-23.55,-46.64,2018
611034,SE,SP,-10.9,-37.07,-23.55,-46.64,2018
221882,SP,TO,-23.55,-46.64,-10.25,-48.25,2018
36827,AC,AM,-8.77,-70.55,-3.07,-61.66,2019
233933,AC,DF,-8.77,-70.55,-15.83,-47.86,2019
9287,AC,RO,-8.77,-70.55,-11.22,-62.8,2019
64832,AC,SP,-8.77,-70.55,-23.55,-46.64,2019
46322,AL,BA,-9.71,-35.73,-12.96,-38.51,2019
431809,AL,DF,-9.71,-35.73,-15.83,-47.86,2019
2839,AL,GO,-9.71,-35.73,-16.64,-49.31,2019
72,AL,MA,-9.71,-35.73,-2.55,-44.3,2019
64492,AL,MG,-9.71,-35.73,-18.1,-44.38,2019
3824,AL,MT,-9.71,-35.73,-12.64,-55.42,2019
41,AL,PB,-9.71,-35.73,-7.06,-35.55,2019
151512,AL,PE,-9.71,-35.73,-8.28,-35.07,2019
220,AL,PI,-9.71,-35.73,-8.28,-43.68,2019
1489,AL,PR,-9.71,-35.73,-24.89,-51.55,2019
167835,AL,RJ,-9.71,-35.73,-22.84,-43.15,2019
182,AL,RN,-9.71,-35.73,-5.22,-36.52,2019
23926,AL,RS,-9.71,-35.73,-30.01,-51.22,2019
54,AL,SE,-9.71,-35.73,-10.9,-37.07,2019
1187797,AL,SP,-9.71,-35.73,-23.55,-46.64,2019
573,AM,BA,-3.07,-61.66,-12.96,-38.51,2019
217834,AM,CE,-3.07,-61.66,-3.71,-38.54,2019
538448,AM,DF,-3.07,-61.66,-15.83,-47.86,2019
15,AM,MG,-3.07,-61.66,-18.1,-44.38,2019
304,AM,MT,-3.07,-61.66,-12.64,-55.42,2019
391461,AM,PA,-3.07,-61.66,-5.53,-52.29,2019
95261,AM,PE,-3.07,-61.66,-8.28,-35.07,2019
220,AM,PR,-3.07,-61.66,-24.89,-51.55,2019
181475,AM,RJ,-3.07,-61.66,-22.84,-43.15,2019
179482,AM,RO,-3.07,-61.66,-11.22,-62.8,2019
90502,AM,RR,-3.07,-61.66,1.89,-61.22,2019
1402,AM,RS,-3.07,-61.66,-30.01,-51.22,2019
883543,AM,SP,-3.07,-61.66,-23.55,-46.64,2019
327,AM,TO,-3.07,-61.66,-10.25,-48.25,2019
140727,AP,DF,1.41,-51.77,-15.83,-47.86,2019
14551,AP,MG,1.41,-51.77,-18.1,-44.38,2019
428777,AP,PA,1.41,-51.77,-5.53,-52.29,2019
4677,AP,PE,1.41,-51.77,-8.28,-35.07,2019
11805,AP,SP,1.41,-51.77,-23.55,-46.64,2019
463858,BA,CE,-12.96,-38.51,-3.71,-38.54,2019
871292,BA,DF,-12.96,-38.51,-15.83,-47.86,2019
102932,BA,ES,-12.96,-38.51,-19.19,-40.34,2019
69186,BA,GO,-12.96,-38.51,-16.64,-49.31,2019
1482,BA,MA,-12.96,-38.51,-2.55,-44.3,2019
1131287,BA,MG,-12.96,-38.51,-18.1,-44.38,2019
2023,BA,MS,-12.96,-38.51,-20.51,-54.54,2019
6123,BA,MT,-12.96,-38.51,-12.64,-55.42,2019
552,BA,PA,-12.96,-38.51,-5.53,-52.29,2019
74727,BA,PB,-12.96,-38.51,-7.06,-35.55,2019
573299,BA,PE,-12.96,-38.51,-8.28,-35.07,2019
304,BA,PI,-12.96,-38.51,-8.28,-43.68,2019
36196,BA,PR,-12.96,-38.51,-24.89,-51.55,2019
858579,BA,RJ,-12.96,-38.51,-22.84,-43.15,2019
79968,BA,RN,-12.96,-38.51,-5.22,-36.52,2019
44447,BA,RS,-12.96,-38.51,-30.01,-51.22,2019
4320,BA,SC,-12.96,-38.51,-27.33,-49.44,2019
35251,BA,SE,-12.96,-38.51,-10.9,-37.07,2019
4664053,BA,SP,-12.96,-38.51,-23.55,-46.64,2019
468,BA,TO,-12.96,-38.51,-10.25,-48.25,2019
729221,CE,DF,-3.71,-38.54,-15.83,-47.86,2019
53483,CE,ES,-3.71,-38.54,-19.19,-40.34,2019
16923,CE,GO,-3.71,-38.54,-16.64,-49.31,2019
313088,CE,MA,-3.71,-38.54,-2.55,-44.3,2019
197160,CE,MG,-3.71,-38.54,-18.1,-44.38,2019
6948,CE,MT,-3.71,-38.54,-12.64,-55.42,2019
402194,CE,PA,-3.71,-38.54,-5.53,-52.29,2019
23,CE,PB,-3.71,-38.54,-7.06,-35.55,2019
959676,CE,PE,-3.71,-38.54,-8.28,-35.07,2019
218983,CE,PI,-3.71,-38.54,-8.28,-43.68,2019
13191,CE,PR,-3.71,-38.54,-24.89,-51.55,2019
570672,CE,RJ,-3.71,-38.54,-22.84,-43.15,2019
261705,CE,RN,-3.71,-38.54,-5.22,-36.52,2019
11199,CE,RS,-3.71,-38.54,-30.01,-51.22,2019
403,CE,SE,-3.71,-38.54,-10.9,-37.07,2019
2472585,CE,SP,-3.71,-38.54,-23.55,-46.64,2019
164246,DF,ES,-15.83,-47.86,-19.19,-40.34,2019
245609,DF,GO,-15.83,-47.86,-16.64,-49.31,2019
487472,DF,MA,-15.83,-47.86,-2.55,-44.3,2019
940925,DF,MG,-15.83,-47.86,-18.1,-44.38,2019
170521,DF,MS,-15.83,-47.86,-20.51,-54.54,2019
436105,DF,MT,-15.83,-47.86,-12.64,-55.42,2019
728246,DF,PA,-15.83,-47.86,-5.53,-52.29,2019
330412,DF,PB,-15.83,-47.86,-7.06,-35.55,2019
614853,DF,PE,-15.83,-47.86,-8.28,-35.07,2019
393320,DF,PI,-15.83,-47.86,-8.28,-43.68,2019
452930,DF,PR,-15.83,-47.86,-24.89,-51.55,2019
1838994,DF,RJ,-15.83,-47.86,-22.84,-43.15,2019
294268,DF,RN,-15.83,-47.86,-5.22,-36.52,2019
240334,DF,RO,-15.83,-47.86,-11.22,-62.8,2019
210294,DF,RR,-15.83,-47.86,1.89,-61.22,2019
583568,DF,RS,-15.83,-47.86,-30.01,-51.22,2019
199064,DF,SC,-15.83,-47.86,-27.33,-49.44,2019
165439,DF,SE,-15.83,-47.86,-10.9,-37.07,2019
4249823,DF,SP,-15.83,-47.86,-23.55,-46.64,2019
228655,DF,TO,-15.83,-47.86,-10.25,-48.25,2019
11,ES,GO,-19.19,-40.34,-16.64,-49.31,2019
348257,ES,MG,-19.19,-40.34,-18.1,-44.38,2019
76448,ES,PE,-19.19,-40.34,-8.28,-35.07,2019
2907,ES,PR,-19.19,-40.34,-24.89,-51.55,2019
746300,ES,RJ,-19.19,-40.34,-22.84,-43.15,2019
5321,ES,RS,-19.19,-40.34,-30.01,-51.22,2019
60,ES,SC,-19.19,-40.34,-27.33,-49.44,2019
1742035,ES,SP,-19.19,-40.34,-23.55,-46.64,2019
3,ES,TO,-19.19,-40.34,-10.25,-48.25,2019
231511,GO,MG,-16.64,-49.31,-18.1,-44.38,2019
117914,GO,MT,-16.64,-49.31,-12.64,-55.42,2019
3477,GO,PA,-16.64,-49.31,-5.53,-52.29,2019
31,GO,PB,-16.64,-49.31,-7.06,-35.55,2019
47055,GO,PE,-16.64,-49.31,-8.28,-35.07,2019
2348,GO,PR,-16.64,-49.31,-24.89,-51.55,2019
130413,GO,RJ,-16.64,-49.31,-22.84,-43.15,2019
7017,GO,RN,-16.64,-49.31,-5.22,-36.52,2019
99,GO,RO,-16.64,-49.31,-11.22,-62.8,2019
110,GO,RR,-16.64,-49.31,1.89,-61.22,2019
5444,GO,RS,-16.64,-49.31,-30.01,-51.22,2019
2274579,GO,SP,-16.64,-49.31,-23.55,-46.64,2019
118355,GO,TO,-16.64,-49.31,-10.25,-48.25,2019
90866,MA,MG,-2.55,-44.3,-18.1,-44.38,2019
101174,MA,PA,-2.55,-44.3,-5.53,-52.29,2019
118928,MA,PE,-2.55,-44.3,-8.28,-35.07,2019
40924,MA,PI,-2.55,-44.3,-8.28,-43.68,2019
106762,MA,RJ,-2.55,-44.3,-22.84,-43.15,2019
450538,MA,SP,-2.55,-44.3,-23.55,-46.64,2019
32478,MG,MS,-18.1,-44.38,-20.51,-54.54,2019
102140,MG,MT,-18.1,-44.38,-12.64,-55.42,2019
304946,MG,PA,-18.1,-44.38,-5.53,-52.29,2019
19960,MG,PB,-18.1,-44.38,-7.06,-35.55,2019
343619,MG,PE,-18.1,-44.38,-8.28,-35.07,2019
198,MG,PI,-18.1,-44.38,-8.28,-43.68,2019
97842,MG,PR,-18.1,-44.38,-24.89,-51.55,2019
1272096,MG,RJ,-18.1,-44.38,-22.84,-43.15,2019
61577,MG,RN,-18.1,-44.38,-5.22,-36.52,2019
100756,MG,RO,-18.1,-44.38,-11.22,-62.8,2019
159465,MG,RS,-18.1,-44.38,-30.01,-51.22,2019
19596,MG,SC,-18.1,-44.38,-27.33,-49.44,2019
10252,MG,SE,-18.1,-44.38,-10.9,-37.07,2019
5328098,MG,SP,-18.1,-44.38,-23.55,-46.64,2019
6324,MG,TO,-18.1,-44.38,-10.25,-48.25,2019
84879,MS,MT,-20.51,-54.54,-12.64,-55.42,2019
298,MS,PE,-20.51,-54.54,-8.28,-35.07,2019
26214,MS,PR,-20.51,-54.54,-24.89,-51.55,2019
7104,MS,RJ,-20.51,-54.54,-22.84,-43.15,2019
315,MS,RO,-20.51,-54.54,-11.22,-62.8,2019
528,MS,RR,-20.51,-54.54,1.89,-61.22,2019
4646,MS,RS,-20.51,-54.54,-30.01,-51.22,2019
95,MS,SC,-20.51,-54.54,-27.33,-49.44,2019
1296924,MS,SP,-20.51,-54.54,-23.55,-46.64,2019
31998,MT,PA,-12.64,-55.42,-5.53,-52.29,2019
35957,MT,PE,-12.64,-55.42,-8.28,-35.07,2019
92626,MT,PR,-12.64,-55.42,-24.89,-51.55,2019
13051,MT,RJ,-12.64,-55.42,-22.84,-43.15,2019
243158,MT,RO,-12.64,-55.42,-11.22,-62.8,2019
12447,MT,RS,-12.64,-55.42,-30.01,-51.22,2019
103,MT,SC,-12.64,-55.42,-27.33,-49.44,2019
1583916,MT,SP,-12.64,-55.42,-23.55,-46.64,2019
153803,PA,PE,-5.53,-52.29,-8.28,-35.07,2019
12701,PA,PI,-5.53,-52.29,-8.28,-43.68,2019
119684,PA,RJ,-5.53,-52.29,-22.84,-43.15,2019
234,PA,RN,-5.53,-52.29,-5.22,-36.52,2019
2886,PA,RO,-5.53,-52.29,-11.22,-62.8,2019
1564,PA,RR,-5.53,-52.29,1.89,-61.22,2019
47,PA,RS,-5.53,-52.29,-30.01,-51.22,2019
728041,PA,SP,-5.53,-52.29,-23.55,-46.64,2019
168538,PB,PE,-7.06,-35.55,-8.28,-35.07,2019
224388,PB,RJ,-7.06,-35.55,-22.84,-43.15,2019
82,PB,RN,-7.06,-35.55,-5.22,-36.52,2019
637754,PB,SP,-7.06,-35.55,-23.55,-46.64,2019
125632,PE,PI,-8.28,-35.07,-8.28,-43.68,2019
19280,PE,PR,-8.28,-35.07,-24.89,-51.55,2019
744944,PE,RJ,-8.28,-35.07,-22.84,-43.15,2019
215685,PE,RN,-8.28,-35.07,-5.22,-36.52,2019
54,PE,RO,-8.28,-35.07,-11.22,-62.8,2019
151,PE,RR,-8.28,-35.07,1.89,-61.22,2019
15505,PE,RS,-8.28,-35.07,-30.01,-51.22,2019
161509,PE,SE,-8.28,-35.07,-10.9,-37.07,2019
3215329,PE,SP,-8.28,-35.07,-23.55,-46.64,2019
4363,PE,TO,-8.28,-35.07,-10.25,-48.25,2019
368733,PI,SP,-8.28,-43.68,-23.55,-46.64,2019
1235237,PR,RJ,-24.89,-51.55,-22.84,-43.15,2019
249,PR,RN,-24.89,-51.55,-5.22,-36.52,2019
609487,PR,RS,-24.89,-51.55,-30.01,-51.22,2019
30745,PR,SC,-24.89,-51.55,-27.33,-49.44,2019
6531909,PR,SP,-24.89,-51.55,-23.55,-46.64,2019
367593,RJ,RN,-22.84,-43.15,-5.22,-36.52,2019
930787,RJ,RS,-22.84,-43.15,-30.01,-51.22,2019
576186,RJ,SC,-22.84,-43.15,-27.33,-49.44,2019
177424,RJ,SE,-22.84,-43.15,-10.9,-37.07,2019
8033839,RJ,SP,-22.84,-43.15,-23.55,-46.64,2019
5905,RJ,TO,-22.84,-43.15,-10.25,-48.25,2019
941172,RN,SP,-5.22,-36.52,-23.55,-46.64,2019
96,RO,RR,-11.22,-62.8,1.89,-61.22,2019
120197,RO,SP,-11.22,-62.8,-23.55,-46.64,2019
36249,RR,SP,1.89,-61.22,-23.55,-46.64,2019
311343,RS,SC,-30.01,-51.22,-27.33,-49.44,2019
218,RS,SE,-30.01,-51.22,-10.9,-37.07,2019
5127643,RS,SP,-30.01,-51.22,-23.55,-46.64,2019
5130570,SC,SP,-27.33,-49.44,-23.55,-46.64,2019
560338,SE,SP,-10.9,-37.07,-23.55,-46.64,2019
224145,SP,TO,-23.55,-46.64,-10.25,-48.25,2019
9249,AC,AM,-8.77,-70.55,-3.07,-61.66,2020
126251,AC,DF,-8.77,-70.55,-15.83,-47.86,2020
891,AC,RO,-8.77,-70.55,-11.22,-62.8,2020
44697,AC,SP,-8.77,-70.55,-23.55,-46.64,2020
29876,AL,BA,-9.71,-35.73,-12.96,-38.51,2020
129,AL,CE,-9.71,-35.73,-3.71,-38.54,2020
209507,AL,DF,-9.71,-35.73,-15.83,-47.86,2020
1642,AL,GO,-9.71,-35.73,-16.64,-49.31,2020
28455,AL,MG,-9.71,-35.73,-18.1,-44.38,2020
1049,AL,MT,-9.71,-35.73,-12.64,-55.42,2020
4,AL,PB,-9.71,-35.73,-7.06,-35.55,2020
94128,AL,PE,-9.71,-35.73,-8.28,-35.07,2020
1879,AL,PR,-9.71,-35.73,-24.89,-51.55,2020
83382,AL,RJ,-9.71,-35.73,-22.84,-43.15,2020
3537,AL,RS,-9.71,-35.73,-30.01,-51.22,2020
150,AL,SE,-9.71,-35.73,-10.9,-37.07,2020
652423,AL,SP,-9.71,-35.73,-23.55,-46.64,2020
13,AM,AP,-3.07,-61.66,1.41,-51.77,2020
129921,AM,CE,-3.07,-61.66,-3.71,-38.54,2020
245956,AM,DF,-3.07,-61.66,-15.83,-47.86,2020
32,AM,MA,-3.07,-61.66,-2.55,-44.3,2020
731,AM,MG,-3.07,-61.66,-18.1,-44.38,2020
2316,AM,MT,-3.07,-61.66,-12.64,-55.42,2020
200506,AM,PA,-3.07,-61.66,-5.53,-52.29,2020
54828,AM,PE,-3.07,-61.66,-8.28,-35.07,2020
65875,AM,RJ,-3.07,-61.66,-22.84,-43.15,2020
103429,AM,RO,-3.07,-61.66,-11.22,-62.8,2020
57286,AM,RR,-3.07,-61.66,1.89,-61.22,2020
637315,AM,SP,-3.07,-61.66,-23.55,-46.64,2020
89983,AP,DF,1.41,-51.77,-15.83,-47.86,2020
2888,AP,MG,1.41,-51.77,-18.1,-44.38,2020
243344,AP,PA,1.41,-51.77,-5.53,-52.29,2020
3165,AP,PE,1.41,-51.77,-8.28,-35.07,2020
12698,AP,SP,1.41,-51.77,-23.55,-46.64,2020
202165,BA,CE,-12.96,-38.51,-3.71,-38.54,2020
318797,BA,DF,-12.96,-38.51,-15.83,-47.86,2020
59388,BA,ES,-12.96,-38.51,-19.19,-40.34,2020
31145,BA,GO,-12.96,-38.51,-16.64,-49.31,2020
1810,BA,MA,-12.96,-38.51,-2.55,-44.3,2020
540990,BA,MG,-12.96,-38.51,-18.1,-44.38,2020
250,BA,MS,-12.96,-38.51,-20.51,-54.54,2020
3194,BA,MT,-12.96,-38.51,-12.64,-55.42,2020
153,BA,PA,-12.96,-38.51,-5.53,-52.29,2020
39596,BA,PB,-12.96,-38.51,-7.06,-35.55,2020
279579,BA,PE,-12.96,-38.51,-8.28,-35.07,2020
1884,BA,PI,-12.96,-38.51,-8.28,-43.68,2020
13915,BA,PR,-12.96,-38.51,-24.89,-51.55,2020
468986,BA,RJ,-12.96,-38.51,-22.84,-43.15,2020
46438,BA,RN,-12.96,-38.51,-5.22,-36.52,2020
21094,BA,RS,-12.96,-38.51,-30.01,-51.22,2020
1347,BA,SC,-12.96,-38.51,-27.33,-49.44,2020
17000,BA,SE,-12.96,-38.51,-10.9,-37.07,2020
2454902,BA,SP,-12.96,-38.51,-23.55,-46.64,2020
1661,BA,TO,-12.96,-38.51,-10.25,-48.25,2020
331379,CE,DF,-3.71,-38.54,-15.83,-47.86,2020
8718,CE,GO,-3.71,-38.54,-16.64,-49.31,2020
64039,CE,MA,-3.71,-38.54,-2.55,-44.3,2020
81277,CE,MG,-3.71,-38.54,-18.1,-44.38,2020
201832,CE,PA,-3.71,-38.54,-5.53,-52.29,2020
471332,CE,PE,-3.71,-38.54,-8.28,-35.07,2020
40158,CE,PI,-3.71,-38.54,-8.28,-43.68,2020
243,CE,PR,-3.71,-38.54,-24.89,-51.55,2020
280035,CE,RJ,-3.71,-38.54,-22.84,-43.15,2020
55966,CE,RN,-3.71,-38.54,-5.22,-36.52,2020
91,CE,RS,-3.71,-38.54,-30.01,-51.22,2020
1313043,CE,SP,-3.71,-38.54,-23.55,-46.64,2020
84133,DF,ES,-15.83,-47.86,-19.19,-40.34,2020
130559,DF,GO,-15.83,-47.86,-16.64,-49.31,2020
217470,DF,MA,-15.83,-47.86,-2.55,-44.3,2020
388011,DF,MG,-15.83,-47.86,-18.1,-44.38,2020
55787,DF,MS,-15.83,-47.86,-20.51,-54.54,2020
165211,DF,MT,-15.83,-47.86,-12.64,-55.42,2020
382363,DF,PA,-15.83,-47.86,-5.53,-52.29,2020
149208,DF,PB,-15.83,-47.86,-7.06,-35.55,2020
402420,DF,PE,-15.83,-47.86,-8.28,-35.07,2020
159604,DF,PI,-15.83,-47.86,-8.28,-43.68,2020
174342,DF,PR,-15.83,-47.86,-24.89,-51.55,2020
925997,DF,RJ,-15.83,-47.86,-22.84,-43.15,2020
162372,DF,RN,-15.83,-47.86,-5.22,-36.52,2020
113486,DF,RO,-15.83,-47.86,-11.22,-62.8,2020
113363,DF,RR,-15.83,-47.86,1.89,-61.22,2020
218654,DF,RS,-15.83,-47.86,-30.01,-51.22,2020
98467,DF,SC,-15.83,-47.86,-27.33,-49.44,2020
72484,DF,SE,-15.83,-47.86,-10.9,-37.07,2020
1853445,DF,SP,-15.83,-47.86,-23.55,-46.64,2020
96491,DF,TO,-15.83,-47.86,-10.25,-48.25,2020
90,ES,GO,-19.19,-40.34,-16.64,-49.31,2020
160116,ES,MG,-19.19,-40.34,-18.1,-44.38,2020
19998,ES,PE,-19.19,-40.34,-8.28,-35.07,2020
270,ES,PR,-19.19,-40.34,-24.89,-51.55,2020
302437,ES,RJ,-19.19,-40.34,-22.84,-43.15,2020
800290,ES,SP,-19.19,-40.34,-23.55,-46.64,2020
89982,GO,MG,-16.64,-49.31,-18.1,-44.38,2020
20644,GO,MT,-16.64,-49.31,-12.64,-55.42,2020
331,GO,PA,-16.64,-49.31,-5.53,-52.29,2020
7452,GO,PE,-16.64,-49.31,-8.28,-35.07,2020
195,GO,PR,-16.64,-49.31,-24.89,-51.55,2020
96754,GO,RJ,-16.64,-49.31,-22.84,-43.15,2020
5001,GO,RN,-16.64,-49.31,-5.22,-36.52,2020
313,GO,RS,-16.64,-49.31,-30.01,-51.22,2020
954277,GO,SP,-16.64,-49.31,-23.55,-46.64,2020
31810,GO,TO,-16.64,-49.31,-10.25,-48.25,2020
92847,MA,MG,-2.55,-44.3,-18.1,-44.38,2020
25,MA,MT,-2.55,-44.3,-12.64,-55.42,2020
62876,MA,PA,-2.55,-44.3,-5.53,-52.29,2020
78539,MA,PE,-2.55,-44.3,-8.28,-35.07,2020
11800,MA,PI,-2.55,-44.3,-8.28,-43.68,2020
136,MA,PR,-2.55,-44.3,-24.89,-51.55,2020
48054,MA,RJ,-2.55,-44.3,-22.84,-43.15,2020
165,MA,SC,-2.55,-44.3,-27.33,-49.44,2020
305255,MA,SP,-2.55,-44.3,-23.55,-46.64,2020
11066,MG,MS,-18.1,-44.38,-20.51,-54.54,2020
64085,MG,MT,-18.1,-44.38,-12.64,-55.42,2020
150391,MG,PA,-18.1,-44.38,-5.53,-52.29,2020
7009,MG,PB,-18.1,-44.38,-7.06,-35.55,2020
191399,MG,PE,-18.1,-44.38,-8.28,-35.07,2020
92,MG,PI,-18.1,-44.38,-8.28,-43.68,2020
52549,MG,PR,-18.1,-44.38,-24.89,-51.55,2020
457133,MG,RJ,-18.1,-44.38,-22.84,-43.15,2020
16180,MG,RN,-18.1,-44.38,-5.22,-36.52,2020
20329,MG,RO,-18.1,-44.38,-11.22,-62.8,2020
1,MG,RR,-18.1,-44.38,1.89,-61.22,2020
71362,MG,RS,-18.1,-44.38,-30.01,-51.22,2020
22504,MG,SC,-18.1,-44.38,-27.33,-49.44,2020
7249,MG,SE,-18.1,-44.38,-10.9,-37.07,2020
2223369,MG,SP,-18.1,-44.38,-23.55,-46.64,2020
1525,MG,TO,-18.1,-44.38,-10.25,-48.25,2020
39389,MS,MT,-20.51,-54.54,-12.64,-55.42,2020
16735,MS,PR,-20.51,-54.54,-24.89,-51.55,2020
791,MS,RJ,-20.51,-54.54,-22.84,-43.15,2020
1108,MS,RS,-20.51,-54.54,-30.01,-51.22,2020
611101,MS,SP,-20.51,-54.54,-23.55,-46.64,2020
7742,MT,PE,-12.64,-55.42,-8.28,-35.07,2020
26738,MT,PR,-12.64,-55.42,-24.89,-51.55,2020
32777,MT,RJ,-12.64,-55.42,-22.84,-43.15,2020
109425,MT,RO,-12.64,-55.42,-11.22,-62.8,2020
244,MT,RR,-12.64,-55.42,1.89,-61.22,2020
10389,MT,RS,-12.64,-55.42,-30.01,-51.22,2020
900713,MT,SP,-12.64,-55.42,-23.55,-46.64,2020
10,MT,TO,-12.64,-55.42,-10.25,-48.25,2020
104591,PA,PE,-5.53,-52.29,-8.28,-35.07,2020
1725,PA,PI,-5.53,-52.29,-8.28,-43.68,2020
126,PA,PR,-5.53,-52.29,-24.89,-51.55,2020
30748,PA,RJ,-5.53,-52.29,-22.84,-43.15,2020
1550,PA,RO,-5.53,-52.29,-11.22,-62.8,2020
1934,PA,RR,-5.53,-52.29,1.89,-61.22,2020
510,PA,RS,-5.53,-52.29,-30.01,-51.22,2020
156,PA,SC,-5.53,-52.29,-27.33,-49.44,2020
497181,PA,SP,-5.53,-52.29,-23.55,-46.64,2020
21,PA,TO,-5.53,-52.29,-10.25,-48.25,2020
101766,PB,PE,-7.06,-35.55,-8.28,-35.07,2020
117308,PB,RJ,-7.06,-35.55,-22.84,-43.15,2020
31,PB,RN,-7.06,-35.55,-5.22,-36.52,2020
21,PB,SE,-7.06,-35.55,-10.9,-37.07,2020
397624,PB,SP,-7.06,-35.55,-23.55,-46.64,2020
85601,PE,PI,-8.28,-35.07,-8.28,-43.68,2020
657,PE,PR,-8.28,-35.07,-24.89,-51.55,2020
410988,PE,RJ,-8.28,-35.07,-22.84,-43.15,2020
112025,PE,RN,-8.28,-35.07,-5.22,-36.52,2020
1045,PE,RO,-8.28,-35.07,-11.22,-62.8,2020
7604,PE,RS,-8.28,-35.07,-30.01,-51.22,2020
341,PE,SC,-8.28,-35.07,-27.33,-49.44,2020
74001,PE,SE,-8.28,-35.07,-10.9,-37.07,2020
1994726,PE,SP,-8.28,-35.07,-23.55,-46.64,2020
5949,PE,TO,-8.28,-35.07,-10.25,-48.25,2020
52,PI,PR,-8.28,-43.68,-24.89,-51.55,2020
339,PI,SC,-8.28,-43.68,-27.33,-49.44,2020
278396,PI,SP,-8.28,-43.68,-23.55,-46.64,2020
490301,PR,RJ,-24.89,-51.55,-22.84,-43.15,2020
632,PR,RR,-24.89,-51.55,1.89,-61.22,2020
206788,PR,RS,-24.89,-51.55,-30.01,-51.22,2020
16693,PR,SC,-24.89,-51.55,-27.33,-49.44,2020
2591940,PR,SP,-24.89,-51.55,-23.55,-46.64,2020
173992,RJ,RN,-22.84,-43.15,-5.22,-36.52,2020
99,RJ,RR,-22.84,-43.15,1.89,-61.22,2020
476219,RJ,RS,-22.84,-43.15,-30.01,-51.22,2020
240075,RJ,SC,-22.84,-43.15,-27.33,-49.44,2020
76426,RJ,SE,-22.84,-43.15,-10.9,-37.07,2020
3358585,RJ,SP,-22.84,-43.15,-23.55,-46.64,2020
1728,RJ,TO,-22.84,-43.15,-10.25,-48.25,2020
550809,RN,SP,-5.22,-36.52,-23.55,-46.64,2020
